Updated On,State,Total Tested,Positive,Negative,Unconfirmed,Male(Confirmed Cases),Female(Confirmed Cases),Transgender(Confirmed Cases),Unknown(Confirmed Cases),Male(Deceased Cases),Female(Deceased Cases),Transgender(Deceased Cases),Unknown(Deceased Cases)
23-09-2020,Telangana,2628897,,,1388,61.83%,38.17%,,,,,,
24-09-2020,Telangana,2684215,,,1257,61.83%,38.17%,,,,,,
25-09-2020,Telangana,2741836,,,1659,61.83%,38.17%,,,,,,
26-09-2020,Telangana,2800761,,,882,61.83%,38.17%,,,,,,
27-09-2020,Telangana,2850869,,,1520,61.83%,38.17%,,,,,,
28-09-2020,Telangana,2886334,,,952,61.83%,38.17%,,,,,,
29-09-2020,Telangana,2940642,,,790,61.28%,38.72%,,,,,,
30-09-2020,Telangana,2996001,,,975,61.28%,38.72%,,,,,,
01-10-2020,Telangana,3050444,,,1393,61.28%,38.72%,,,,,,
02-10-2020,Telangana,3104542,,,1151,61.28%,38.72%,,,,,,
03-10-2020,Telangana,3153626,,,994,61.28%,38.72%,,,,,,
04-10-2020,Telangana,3205249,,,569,61.28%,38.72%,,,,,,
05-10-2020,Telangana,3241597,,,695,61.28%,38.72%,,,,,,
06-10-2020,Telangana,3292195,,,858,61.28%,38.72%,,,,,,
07-10-2020,Telangana,3346472,,,1525,61.28%,38.72%,,,,,,
08-10-2020,Telangana,3396839,,,1363,61.28%,38.72%,,,,,,
09-10-2020,Telangana,3449925,,,915,61.28%,38.72%,,,,,,
10-10-2020,Telangana,3500394,,,1236,61.28%,38.72%,,,,,,
11-10-2020,Telangana,3547051,,,1093,61.28%,38.72%,,,,,,
12-10-2020,Telangana,3577261,,,628,61.28%,38.72%,,,,,,
13-10-2020,Telangana,3624096,,,1034,60.64%,39.37%,,,,,,
14-10-2020,Telangana,3664152,,,1049,60.64%,39.37%,,,,,,
15-10-2020,Telangana,3703047,,,884,60.64%,39.37%,,,,,,
16-10-2020,Telangana,3746963,,,831,60.64%,39.37%,,,,,,
17-10-2020,Telangana,3789460,,,1174,60.64%,39.37%,,,,,,
18-10-2020,Telangana,3830503,,,965,60.64%,39.37%,,,,,,
19-10-2020,Telangana,3856530,,,1050,60.64%,39.37%,,,,,,
20-10-2020,Telangana,3898829,,,923,60.64%,39.37%,,,,,,
21-10-2020,Telangana,3940304,,,1120,60.64%,39.37%,,,,,,
22-10-2020,Telangana,3978869,,,1110,60.64%,39.37%,,,,,,
23-10-2020,Telangana,4017353,,,877,60.64%,39.37%,,,,,,
24-10-2020,Telangana,4052633,,,1088,60.64%,39.37%,,,,,,
25-10-2020,Telangana,4079688,,,955,60.64%,39.37%,,,,,,
26-10-2020,Telangana,4094417,,,720,60.64%,39.37%,,,,,,
27-10-2020,Telangana,4115516,,,412,60.64%,39.37%,,,,,,
28-10-2020,Telangana,4155597,,,664,60.64%,39.37%,,,,,,
29-10-2020,Telangana,4196958,,,1049,60.64%,39.37%,,,,,,
30-10-2020,Telangana,4240748,,,1037,60.64%,39.37%,,,,,,
31-10-2020,Telangana,4281991,,,914,60.64%,39.37%,,,,,,
01-11-2020,Telangana,4323666,,,887,60.64%,39.37%,,,,,,
02-11-2020,Telangana,4349309,,,415,60.64%,39.37%,,,,,,
03-11-2020,Telangana,4394330,,,617,60.64%,39.37%,,,,,,
04-11-2020,Telangana,4439856,,,740,60.64%,39.37%,,,,,,
05-11-2020,Telangana,4484183,,,555,60.64%,39.37%,,,,,,
06-11-2020,Telangana,4531153,,,676,60.64%,39.37%,,,,,,
07-11-2020,Telangana,4575797,,,535,60.64%,39.37%,,,,,,
08-11-2020,Telangana,4618470,,,499,60.64%,39.37%,,,,,,
09-11-2020,Telangana,4642276,,,476,60.64%,39.37%,,,,,,
10-11-2020,Telangana,4684766,,,576,60.64%,39.37%,,,,,,
11-11-2020,Telangana,4729401,,,555,60.64%,39.37%,,,,,,
12-11-2020,Telangana,4770004,,,377,60.64%,39.37%,,,,,,
13-11-2020,Telangana,4812167,,,391,60.64%,39.37%,,,,,,
14-11-2020,Telangana,4853169,,,445,60.64%,39.37%,,,,,,
15-11-2020,Telangana,4874433,,,457,60.64%,39.37%,,,,,,
16-11-2020,Telangana,4891729,,,288,60.64%,39.37%,,,,,,
17-11-2020,Telangana,4929974,,,600,60.64%,39.37%,,,,,,
18-11-2020,Telangana,4972407,,,807,60.64%,39.37%,,,,,,
19-11-2020,Telangana,5011164,,,542,60.64%,39.37%,,,,,,
20-11-2020,Telangana,5050612,,,784,60.64%,39.37%,,,,,,
21-11-2020,Telangana,5092689,,,438,60.64%,39.37%,,,,,,
22-11-2020,Telangana,5134335,,,604,60.64%,39.37%,,,,,,
23-11-2020,Telangana,5158474,,,281,60.64%,39.37%,,,,,,
24-11-2020,Telangana,5201214,,,594,60.64%,39.37%,,,,,,
25-11-2020,Telangana,5248807,,,695,60.64%,39.37%,,,,,,
26-11-2020,Telangana,5289908,,,963,60.64%,39.37%,,,,,,
27-11-2020,Telangana,5332150,,,631,60.64%,39.37%,,,,,,
28-11-2020,Telangana,5374141,,,695,60.64%,39.37%,,,,,,
29-11-2020,Telangana,5420421,,,612,60.64%,39.37%,,,,,,
30-11-2020,Telangana,5453461,,,364,60.64%,39.37%,,,,,,
01-12-2020,Telangana,5500058,,,456,60.64%,39.37%,,,,,,
02-12-2020,Telangana,5551620,,,616,60.64%,39.37%,,,,,,
03-12-2020,Telangana,5605306,,,676,60.64%,39.37%,,,,,,
04-12-2020,Telangana,5662711,,,658,60.64%,39.37%,,,,,,
05-12-2020,Telangana,5722182,,,803,60.64%,39.37%,,,,,,
06-12-2020,Telangana,5779490,,,848,60.64%,39.37%,,,,,,
07-12-2020,Telangana,5812588,,,644,60.64%,39.37%,,,,,,
08-12-2020,Telangana,5868233,,,812,60.64%,39.37%,,,,,,
09-12-2020,Telangana,5919635,,,684,60.64%,39.37%,,,,,,
10-12-2020,Telangana,5973031,,,318,60.64%,39.37%,,,,,,
11-12-2020,Telangana,6029209,,,677,60.64%,39.37%,,,,,,
13-12-2020,Telangana,6128703,,,613,60.64%,39.37%,,,,,,
14-12-2020,Telangana,6157683,,,498,60.64%,39.37%,,,,,,
15-12-2020,Telangana,6205688,,,587,60.64%,39.37%,,,,,,
16-12-2020,Telangana,6257745,,,676,60.64%,39.37%,,,,,,
17-12-2020,Telangana,6306397,,,717,60.64%,39.37%,,,,,,
18-12-2020,Telangana,6354388,,,512,60.64%,39.37%,,,,,,
19-12-2020,Telangana,6401082,,,669,60.64%,39.37%,,,,,,
20-12-2020,Telangana,6443052,,,515,60.64%,39.37%,,,,,,
21-12-2020,Telangana,6475766,,,554,60.64%,39.37%,,,,,,
22-12-2020,Telangana,6520993,,,592,60.64%,39.37%,,,,,,
23-12-2020,Telangana,6566602,,,766,60.64%,39.37%,,,,,,
24-12-2020,Telangana,6611118,,,666,60.64%,39.37%,,,,,,
25-12-2020,Telangana,6655987,,,691,60.64%,39.37%,,,,,,
26-12-2020,Telangana,6686363,,,384,60.64%,39.37%,,,,,,
27-12-2020,Telangana,6723710,,,536,60.64%,39.37%,,,,,,
28-12-2020,Telangana,6750954,,,369,60.64%,39.37%,,,,,,
29-12-2020,Telangana,6793691,,,496,60.64%,39.37%,,,,,,
30-12-2020,Telangana,6839281,,,775,60.64%,39.37%,,,,,,
31-12-2020,Telangana,6882694,,,537,60.64%,39.37%,,,,,,
01-01-2021,Telangana,6924707,,,763,60.64%,39.37%,,,,,,
02-01-2021,Telangana,6951297,,,658,60.64%,39.37%,,,,,,
03-01-2021,Telangana,6991487,,,650,60.64%,39.37%,,,,,,
04-01-2021,Telangana,7018564,,,525,60.64%,39.37%,,,,,,
05-01-2021,Telangana,7061049,,,717,60.64%,39.37%,,,,,,
06-01-2021,Telangana,7104367,,,471,60.64%,39.37%,,,,,,
07-01-2021,Telangana,7145613,,,453,60.64%,39.37%,,,,,,
08-01-2021,Telangana,7184598,,,699,60.64%,39.37%,,,,,,
09-01-2021,Telangana,7215785,,,558,60.64%,39.37%,,,,,,
10-01-2021,Telangana,7253236,,,608,60.64%,39.37%,,,,,,
11-01-2021,Telangana,7278021,,,450,60.64%,39.37%,,,,,,
12-01-2021,Telangana,7312452,,,675,60.64%,39.37%,,,,,,
13-01-2021,Telangana,7350644,,,571,60.64%,39.37%,,,,,,
14-01-2021,Telangana,7379538,,,588,60.64%,39.37%,,,,,,
15-01-2021,Telangana,7399436,,,248,60.64%,39.37%,,,,,,
16-01-2021,Telangana,7428389,,,396,60.64%,39.37%,,,,,,
17-01-2021,Telangana,7461687,,,,60.64%,39.37%,,,,,,
18-01-2021,Telangana,7483580,,,350,60.64%,39.37%,,,,,,
19-01-2021,Telangana,7515066,,,472,60.64%,39.37%,,,,,,
20-01-2021,Telangana,7542537,,,1006,60.64%,39.37%,,,,,,
21-01-2021,Telangana,7574184,,,714,60.64%,39.37%,,,,,,
22-01-2021,Telangana,7602975,,,632,60.64%,39.37%,,,,,,
23-01-2021,Telangana,7632980,,,499,60.64%,39.37%,,,,,,
24-01-2021,Telangana,7662540,,,590,60.64%,39.37%,,,,,,
25-01-2021,Telangana,7682361,,,260,60.64%,39.37%,,,,,,
26-01-2021,Telangana,7711810,,,204,60.64%,39.37%,,,,,,
27-01-2021,Telangana,7728296,,,228,60.64%,39.37%,,,,,,
28-01-2021,Telangana,7759415,,,494,60.64%,39.37%,,,,,,
29-01-2021,Telangana,7790901,,,748,60.64%,39.37%,,,,,,
30-01-2021,Telangana,7823989,,,902,60.64%,39.37%,,,,,,
31-01-2021,Telangana,7861361,,,892,60.64%,39.37%,,,,,,
01-02-2021,Telangana,7879047,,,525,60.64%,39.37%,,,,,,
02-02-2021,Telangana,7915105,,,890,60.64%,39.37%,,,,,,
03-02-2021,Telangana,7955308,,,1630,60.64%,39.37%,,,,,,
04-02-2021,Telangana,7996651,,,1323,60.64%,39.37%,,,,,,
05-02-2021,Telangana,8034038,,,858,60.64%,39.37%,,,,,,
06-02-2021,Telangana,8069459,,,945,60.64%,39.37%,,,,,,
07-02-2021,Telangana,8104264,,,1061,60.64%,39.37%,,,,,,
08-02-2021,Telangana,8122516,,,478,60.64%,39.37%,,,,,,
09-02-2021,Telangana,8154347,,,745,60.64%,39.37%,,,,,,
10-02-2021,Telangana,8184013,,,727,60.64%,39.37%,,,,,,
11-02-2021,Telangana,8213768,,,640,60.64%,39.37%,,,,,,
12-02-2021,Telangana,8242105,,,679,60.64%,39.37%,,,,,,
13-02-2021,Telangana,8269364,,,761,60.64%,39.37%,,,,,,
14-02-2021,Telangana,8295638,,,656,60.64%,39.37%,,,,,,
15-02-2021,Telangana,8311404,,,415,60.64%,39.37%,,,,,,
16-02-2021,Telangana,8336255,,,516,60.64%,39.37%,,,,,,
17-02-2021,Telangana,8360950,,,459,60.64%,39.37%,,,,,,
18-02-2021,Telangana,8385870,,,637,60.64%,39.37%,,,,,,
19-02-2021,Telangana,8409631,,,440,60.64%,39.37%,,,,,,
20-02-2021,Telangana,8433333,,,538,60.64%,39.37%,,,,,,
21-02-2021,Telangana,8456940,,,692,60.64%,39.37%,,,,,,
22-02-2021,Telangana,8471684,,,259,60.64%,39.37%,,,,,,
26-02-2021,Telangana,8618845,,,756,60.64%,39.37%,,,,,,
27-02-2021,Telangana,8659666,,,684,60.64%,39.37%,,,,,,
28-02-2021,Telangana,8700651,,,640,60.64%,39.37%,,,,,,
01-03-2021,Telangana,8721026,,,276,60.64%,39.37%,,,,,,
02-03-2021,Telangana,8761207,,,488,60.64%,39.37%,,,,,,
03-03-2021,Telangana,8801651,,,786,60.64%,39.37%,,,,,,
04-03-2021,Telangana,8842852,,,658,60.64%,39.37%,,,,,,
05-03-2021,Telangana,8883295,,,536,60.64%,39.37%,,,,,,
06-03-2021,Telangana,8924007,,,568,60.64%,39.37%,,,,,,
07-03-2021,Telangana,8964623,,,628,60.64%,39.37%,,,,,,
08-03-2021,Telangana,8984552,,,349,60.64%,39.37%,,,,,,
09-03-2021,Telangana,9016741,,,624,60.64%,39.37%,,,,,,
10-03-2021,Telangana,9055741,,,578,60.64%,39.37%,,,,,,
11-03-2021,Telangana,9093645,,,525,60.64%,39.37%,,,,,,
12-03-2021,Telangana,9114985,,,319,60.64%,39.37%,,,,,,
13-03-2021,Telangana,9149467,,,338,60.64%,39.37%,,,,,,
14-03-2021,Telangana,9200465,,,608,60.64%,39.37%,,,,,,
15-03-2021,Telangana,9238982,,,237,60.64%,39.37%,,,,,,
16-03-2021,Telangana,9299245,,,439,60.64%,39.37%,,,,,,
17-03-2021,Telangana,9359772,,,588,60.64%,39.37%,,,,,,
18-03-2021,Telangana,9419677,,,542,60.64%,39.37%,,,,,,
19-03-2021,Telangana,9482649,,,642,60.64%,39.37%,,,,,,
20-03-2021,Telangana,9548685,,,698,60.64%,39.37%,,,,,,
21-03-2021,Telangana,9613583,,,698,60.64%,39.37%,,,,,,
22-03-2021,Telangana,9650662,,,404,60.64%,39.37%,,,,,,
23-03-2021,Telangana,9718833,,,805,60.64%,39.37%,,,,,,
24-03-2021,Telangana,9789113,,,745,60.64%,39.37%,,,,,,
25-03-2021,Telangana,9845577,,,893,60.64%,39.37%,,,,,,
26-03-2021,Telangana,9903125,,,894,60.64%,39.37%,,,,,,
27-03-2021,Telangana,9961154,,,984,60.64%,39.37%,,,,,,
28-03-2021,Telangana,10019096,,,1143,60.64%,39.37%,,,,,,
29-03-2021,Telangana,10053026,,,1421,60.64%,39.37%,,,,,,
30-03-2021,Telangana,10095487,,,906,60.64%,39.37%,,,,,,
31-03-2021,Telangana,10151609,,,1392,60.64%,39.37%,,,,,,
01-04-2021,Telangana,10210906,,,1370,60.64%,39.37%,,,,,,
02-04-2021,Telangana,10270249,,,1927,60.64%,39.37%,,,,,,
03-04-2021,Telangana,10329954,,,2129,60.64%,39.37%,,,,,,
04-04-2021,Telangana,10392927,,,2070,60.64%,39.37%,,,,,,
05-04-2021,Telangana,10435997,,,1965,60.64%,39.37%,,,,,,
06-04-2021,Telangana,10498347,,,1866,60.64%,39.37%,,,,,,
07-04-2021,Telangana,10572621,,,3202,61.50%,38.50%,,,,,,
08-04-2021,Telangana,10659953,,,4457,61.50%,38.50%,,,,,,
09-04-2021,Telangana,10761939,,,3907,61.50%,38.50%,,,,,,
10-04-2021,Telangana,10873665,,,4533,61.50%,38.50%,,,,,,
11-04-2021,Telangana,10988976,,,3753,61.50%,38.50%,,,,,,
12-04-2021,Telangana,11068003,,,2975,61.50%,38.50%,,,,,,
13-04-2021,Telangana,11181010,,,4135,61.50%,38.50%,,,,,,
14-04-2021,Telangana,11253374,,,4959,61.50%,38.50%,,,,,,
15-04-2021,Telangana,11360001,,,3715,61.50%,38.50%,,,,,,
16-04-2021,Telangana,11481881,,,5095,61.50%,38.50%,,,,,,
17-04-2021,Telangana,11608116,,,6336,61.50%,38.50%,,,,,,
18-04-2021,Telangana,11737753,,,5865,61.50%,38.50%,,,,,,
19-04-2021,Telangana,11820842,,,5104,61.50%,38.50%,,,,,,
20-04-2021,Telangana,11942985,,,6033,61.50%,38.50%,,,,,,
21-04-2021,Telangana,12073090,,,6242,61.50%,38.50%,,,,,,
22-04-2021,Telangana,12175425,,,4701,61.50%,38.50%,,,,,,
23-04-2021,Telangana,12281027,,,5531,61.50%,38.50%,,,,,,
24-04-2021,Telangana,12384797,,,5136,61.50%,38.50%,,,,,,
25-04-2021,Telangana,12493399,,,5429,61.50%,38.50%,,,,,,
26-04-2021,Telangana,12566674,,,4176,61.50%,38.50%,,,,,,
27-04-2021,Telangana,12666312,,,5474,61.50%,38.50%,,,,,,
28-04-2021,Telangana,12748582,,,5241,61.50%,38.50%,,,,,,
29-04-2021,Telangana,12828763,,,4725,61.50%,38.50%,,,,,,
30-04-2021,Telangana,12905854,,,4492,61.50%,38.50%,,,,,,
01-05-2021,Telangana,12983784,,,5186,61.50%,38.50%,,,,,,
02-05-2021,Telangana,13060114,,,4652,61.50%,38.50%,,,,,,
03-05-2021,Telangana,13118856,,,3945,61.50%,38.50%,,,,,,
04-05-2021,Telangana,13189817,,,3846,61.50%,38.50%,,,,,,
05-05-2021,Telangana,13267252,,,3882,61.50%,38.50%,,,,,,
06-05-2021,Telangana,13347076,,,4091,61.50%,38.50%,,,,,,
07-05-2021,Telangana,13488498,,,2733,61.50%,38.50%,,,,,,
08-05-2021,Telangana,13557646,,,2374,61.50%,38.50%,,,,,,
09-05-2021,Telangana,13613004,,,1700,61.50%,38.50%,,,,,,
10-05-2021,Telangana,13678927,,,2345,61.50%,38.50%,,,,,,
11-05-2021,Telangana,13754216,,,2878,61.50%,38.50%,,,,,,
12-05-2021,Telangana,13823741,,,2763,61.50%,38.50%,,,,,,
13-05-2021,Telangana,13894962,,,2474,61.50%,38.50%,,,,,,
14-05-2021,Telangana,13952378,,,1714,61.50%,38.50%,,,,,,
15-05-2021,Telangana,14016740,,,1639,61.50%,38.50%,,,,,,
16-05-2021,Telangana,14061725,,,1396,61.50%,38.50%,,,,,,
17-05-2021,Telangana,14124316,,,2164,61.50%,38.50%,,,,,,
18-05-2021,Telangana,14195932,,,2149,61.50%,38.50%,,,,,,
19-05-2021,Telangana,14267002,,,2628,61.40%,38.60%,,,,,,
20-05-2021,Telangana,14336254,,,2435,61.40%,38.60%,,,,,,
21-05-2021,Telangana,14402251,,,2227,61.40%,38.60%,,,,,,
22-05-2021,Telangana,14465371,,,1765,61.40%,38.60%,,,,,,
23-05-2021,Telangana,14507897,,,2231,61.40%,38.60%,,,,,,
24-05-2021,Telangana,14567606,,,2261,61.40%,38.60%,,,,,,
25-05-2021,Telangana,14648809,,,3359,61.40%,38.60%,,,,,,
26-05-2021,Telangana,14739857,,,2210,61.40%,38.60%,,,,,,
27-05-2021,Telangana,14830083,,,2088,61.40%,38.60%,,,,,,
28-05-2021,Telangana,14927319,,,1441,61.40%,38.60%,,,,,,
29-05-2021,Telangana,15027996,,,1381,61.40%,38.60%,,,,,,
30-05-2021,Telangana,15089049,,,1456,61.40%,38.60%,,,,,,
31-05-2021,Telangana,15176159,,,1948,61.40%,38.60%,,,,,,
01-06-2021,Telangana,15270348,,,1462,61.40%,38.60%,,,,,,
02-06-2021,Telangana,15379044,,,1847,61.40%,38.60%,,,,,,
03-06-2021,Telangana,15489213,,,1198,61.40%,38.60%,,,,,,
04-06-2021,Telangana,15625309,,,1248,61.40%,38.60%,,,,,,
05-06-2021,Telangana,15763491,,,1418,61.40%,38.60%,,,,,,
06-06-2021,Telangana,15861242,,,1587,61.40%,38.60%,,,,,,
07-06-2021,Telangana,15994238,,,1356,61.40%,38.60%,,,,,,
08-06-2021,Telangana,16127372,,,1480,61.40%,38.60%,,,,,,
09-06-2021,Telangana,16257268,,,1420,61.40%,38.60%,,,,,,
10-06-2021,Telangana,16387698,,,1226,61.40%,38.60%,,,,,,
11-06-2021,Telangana,16511764,,,1009,61.40%,38.60%,,,,,,
12-06-2021,Telangana,16632289,,,1380,61.40%,38.60%,,,,,,
13-06-2021,Telangana,16723910,,,1663,61.40%,38.60%,,,,,,
14-06-2021,Telangana,16834591,,,1479,61.40%,38.60%,,,,,,
15-06-2021,Telangana,16954634,,,1013,61.40%,38.60%,,,,,,
16-06-2021,Telangana,17070886,,,1293,61.40%,38.60%,,,,,,
17-06-2021,Telangana,17190350,,,1346,61.40%,38.60%,,,,,,
18-06-2021,Telangana,17314780,,,994,61.40%,38.60%,,,,,,
19-06-2021,Telangana,17437785,,,1206,61.40%,38.60%,,,,,,
20-06-2021,Telangana,17525639,,,1319,61.40%,38.60%,,,,,,
21-06-2021,Telangana,17645176,,,965,61.40%,38.60%,,,,,,
22-06-2021,Telangana,17770083,,,820,61.40%,38.60%,,,,,,
23-06-2021,Telangana,17888192,,,1113,61.40%,38.60%,,,,,,
24-06-2021,Telangana,18007658,,,946,61.40%,38.60%,,,,,,
25-06-2021,Telangana,18128055,,,736,61.40%,38.60%,,,,,,
26-06-2021,Telangana,18246482,,,1201,61.40%,38.60%,,,,,,
27-06-2021,Telangana,18327887,,,1077,61.40%,38.60%,,,,,,
28-06-2021,Telangana,18440869,,,983,61.40%,38.60%,,,,,,
29-06-2021,Telangana,18562105,,,1327,61.40%,38.60%,,,,,,
30-06-2021,Telangana,18671907,,,1090,61.40%,38.60%,,,,,,
01-07-2021,Telangana,18777030,,,13052,,,,,,,,
02-07-2021,Telangana,18885647,,,996,,,,,,,,
03-07-2021,Telangana,18994601,,,1043,,,,,,,,
04-07-2021,Telangana,19066401,,,813,,,,,,,,
05-07-2021,Telangana,19169799,,,729,,,,,,,,
06-07-2021,Telangana,19274985,,,1370,,,,,,,,
07-07-2021,Telangana,19385126,,,1193,,,,,,,,
08-07-2021,Telangana,19487887,,,1015,,,,,,,,
09-07-2021,Telangana,19593932,,,1135,,,,,,,,
10-07-2021,Telangana,19694564,,,974,,,,,,,,
11-07-2021,Telangana,19760171,,,565,,,,,,,,
12-07-2021,Telangana,19865968,,,549,,,,,,,,
13-07-2021,Telangana,19984746,,,1237,,,,,,,,
14-07-2021,Telangana,20099983,,,1019,,,,,,,,
15-07-2021,Telangana,20210338,,,1357,,,,,,,,
16-07-2021,Telangana,20323407,,,918,,,,,,,,
17-07-2021,Telangana,20438922,,,1139,,,,,,,,
18-07-2021,Telangana,20529888,,,1159,,,,,,,,
19-07-2021,Telangana,20650053,,,1370,,,,,,,,
20-07-2021,Telangana,20754531,,,1071,,,,,,,,
21-07-2021,Telangana,20868791,,,594,,,,,,,,
22-07-2021,Telangana,20983719,,,1222,,,,,,,,
23-07-2021,Telangana,21104249,,,912,,,,,,,,
24-07-2021,Telangana,21224462,,,1180,,,,,,,,
25-07-2021,Telangana,21315919,,,941,,,,,,,,
26-07-2021,Telangana,21430024,,,1100,,,,,,,,
27-07-2021,Telangana,21553190,,,1505,,,,,,,,
28-07-2021,Telangana,21670005,,,1413,,,,,,,,
29-07-2021,Telangana,21781952,,,1714,,,,,,,,
30-07-2021,Telangana,21893203,,,1950,,,,,,,,
31-07-2021,Telangana,22006215,,,2249,,,,,,,,
01-08-2021,Telangana,22089978,,,1374,,,,,,,,
02-08-2021,Telangana,22197450,,,1154,,,,,,,,
03-08-2021,Telangana,22306371,,,1541,,,,,,,,
04-08-2021,Telangana,22419167,,,1696,,,,,,,,
05-08-2021,Telangana,22526496,,,1459,,,,,,,,
06-08-2021,Telangana,22637722,,,1262,,,,,,,,
07-08-2021,Telangana,22742923,,,1414,,,,,,,,
08-08-2021,Telangana,22822154,,,1444,,,,,,,,
09-08-2021,Telangana,22902812,,,1843,,,,,,,,
10-08-2021,Telangana,22991849,,,1544,,,,,,,,
11-08-2021,Telangana,23080013,,,1417,,,,,,,,
12-08-2021,Telangana,23169688,,,1425,,,,,,,,
13-08-2021,Telangana,23257197,,,1285,,,,,,,,
14-08-2021,Telangana,23344552,,,1170,,,,,,,,
15-08-2021,Telangana,23394678,,,639,,,,,,,,
16-08-2021,Telangana,23478940,,,843,,,,,,,,
17-08-2021,Telangana,23566170,,,1109,,,,,,,,
18-08-2021,Telangana,23657520,,,,,,,,,,,
19-08-2021,Telangana,23745828,,,,,,,,,,,
20-08-2021,Telangana,23819727,,,,,,,,,,,
21-08-2021,Telangana,23895016,,,,,,,,,,,
22-08-2021,Telangana,23942003,,,,,,,,,,,
23-08-2021,Telangana,24016637,,,,,,,,,,,
24-08-2021,Telangana,24104984,,,,,,,,,,,
25-08-2021,Telangana,24185454,,,,,,,,,,,
26-08-2021,Telangana,24266647,,,,,,,,,,,
27-08-2021,Telangana,24347215,,,,,,,,,,,
28-08-2021,Telangana,24426002,,,,,,,,,,,
29-08-2021,Telangana,24484337,,,,,,,,,,,
30-08-2021,Telangana,24559439,,,,,,,,,,,
31-08-2021,Telangana,24633646,,,,,,,,,,,
01-09-2021,Telangana,24705048,,,,,,,,,,,
02-09-2021,Telangana,24776352,,,,,,,,,,,
03-09-2021,Telangana,24848181,,,,,,,,,,,
04-09-2021,Telangana,24917603,,,,,,,,,,,
05-09-2021,Telangana,24968239,,,,,,,,,,,
06-09-2021,Telangana,25035959,,,,,,,,,,,
07-09-2021,Telangana,25104056,,,,,,,,,,,
08-09-2021,Telangana,25182477,Samples Collected,Samples Collected,Samples Collected,,,,,,,,
09-09-2021,Telangana,25257676,,,,,,,,,,,
10-09-2021,Telangana,25308680,,,,,,,,,,,
11-09-2021,Telangana,25378513,,,,,,,,,,,
12-09-2021,Telangana,25432302,,,,,,,,,,,
13-09-2021,Telangana,25503276,,,,,,,,,,,
14-09-2021,Telangana,25579757,,,,,,,,,,,
15-09-2021,Telangana,25653080,,,,,,,,,,,
16-09-2021,Telangana,25711341,,,,,,,,,,,
17-09-2021,Telangana,25764284,,,,,,,,,,,
18-09-2021,Telangana,25816528,,,,,,,,,,,
19-09-2021,Telangana,25851688,,,,,,,,,,,
20-09-2021,Telangana,25896962,,,,,,,,,,,
21-09-2021,Telangana,25947467,,,,,,,,,,,
22-09-2021,Telangana,26002886,,,,,,,,,,,
23-09-2021,Telangana,26054407,,,,,,,,,,,
24-09-2021,Telangana,26104976,,,,,,,,,,,
25-09-2021,Telangana,26157678,,,,,,,,,,,
26-09-2021,Telangana,26191878,,,,,,,,,,,
27-09-2021,Telangana,26236462,,,,,,,,,,,
28-09-2021,Telangana,26280662,,,,,,,,,,,
29-09-2021,Telangana,26333345,,,,,,,,,,,
30-09-2021,Telangana,26379535,,,,,,,,,,,
01-10-2021,Telangana,26425728,,,,,,,,,,,
02-10-2021,Telangana,26467418,,,,,,,,,,,
03-10-2021,Telangana,26500246,,,,,,,,,,,
04-10-2021,Telangana,26543381,,,,,,,,,,,
05-10-2021,Telangana,26589959,,,,,,,,,,,
06-10-2021,Telangana,26629120,,,,,,,,,,,
07-10-2021,Telangana,26666977,,,,,,,,,,,
08-10-2021,Telangana,26714442,,,,,,,,,,,
09-10-2021,Telangana,26756608,,,,,,,,,,,
10-10-2021,Telangana,26790114,,,,,,,,,,,
11-10-2021,Telangana,26830468,,,,,,,,,,,
12-10-2021,Telangana,26874778,,,,,,,,,,,
13-10-2021,Telangana,26913612,,,,,,,,,,,
14-10-2021,Telangana,26913612,,,,,,,,,,,
15-10-2021,Telangana,26965431,,,,,,,,,,,
16-10-2021,Telangana,26995481,,,,,,,,,,,
17-10-2021,Telangana,27022157,,,,,,,,,,,
18-10-2021,Telangana,27067575,,,,,,,,,,,
19-10-2021,Telangana,27114383,,,,,,,,,,,
20-10-2021,Telangana,27156065,,,,,,,,,,,
21-10-2021,Telangana,27197428,,,,,,,,,,,
22-10-2021,Telangana,27239795,,,,,,,,,,,
23-10-2021,Telangana,27281903,,,,,,,,,,,
24-10-2021,Telangana,27308745,,,,,,,,,,,
25-10-2021,Telangana,27347333,,,,,,,,,,,
26-10-2021,Telangana,27388721,,,,,,,,,,,
27-10-2021,Telangana,27430113,,,,,,,,,,,
28-10-2021,Telangana,27468486,,,,,,,,,,,
29-10-2021,Telangana,27506928,,,,,,,,,,,
30-10-2021,Telangana,27544810,,,,,,,,,,,
31-10-2021,Telangana,27569831,,,,,,,,,,,
11-04-2020,Tripura,337,2,335,,,,,,,,,
15-04-2020,Tripura,738,2,,,,,,,,,,
16-04-2020,Tripura,762,2,760,,,,,,,,,
21-04-2020,Tripura,2604,2,2602,,,,,,,,,
22-04-2020,Tripura,3215,2,3123,,,,,,,,,
01-05-2020,Tripura,4828,3,4825,,,,,,,,,
02-05-2020,Tripura,4955,5,4950,,,,,,,,,
03-05-2020,Tripura,5162,5,5157,,,,,,,,,
04-05-2020,Tripura,5394,17,5377,,,,,,,,,
